what,kind,bundleId,bundleVersion,description,time
<<<<<<< HEAD
error,log,,,"Unexpected runtime error while computing a text hover",1321478106992
error,log,,,"Unexpected runtime error while computing a text hover",1321478158872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1321478186305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1321478189522
error,log,,,"Unexpected runtime error while computing a text hover",1321478192056
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1321478197886
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478251884
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478252089
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478252225
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478253422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478256695
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478269380
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321478273585
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321485746184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321485747678
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321486013552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321486037379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321486041770
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1321486041809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321486046488
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503543635
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503547890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503562049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503565933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503579888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503597787
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503608853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503610035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503620999
activated,editor,org.eclipse.wst.jsdt.ui,1.1.7.v201109150205,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1321503621590
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1321503632609
